"","adults_01","Image_name","site","date","month","yday","hour","adult","nestling","sband","bband","day_night","eggs"
"1668",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0136.JPG",47,2016-06-18 11:19:56,6,170,11,2,0,0,0,"day",NA
"1669",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0002.JPG",47,2016-06-12 09:24:00,6,164,9,1,0,0,0,"day",NA
"1670",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0107.JPG",47,2016-06-13 16:38:47,6,165,16,1,0,0,0,"day",NA
"1671",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0064.JPG",47,2016-06-13 09:13:41,6,165,9,0,0,0,0,"day",NA
"1672",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0092.JPG",47,2016-06-13 14:02:44,6,165,14,1,0,0,1,"day",NA
"1673",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0041.JPG",47,2016-06-12 14:24:32,6,164,14,2,0,1,1,"day",NA
"1674",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0091.JPG",47,2016-06-13 14:02:41,6,165,14,1,0,0,1,"day",NA
"1675",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0042.JPG",47,2016-06-12 14:24:35,6,164,14,2,0,1,1,"day",NA
"1676",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 137/IMG_0040.JPG",47,2016-06-12 14:24:29,6,164,14,2,0,0,1,"day",NA
"1677",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/Post-hatch/IMG_7895 (2).JPG",53,2016-08-09 16:16:38,8,222,16,0,1,0,0,"day",NA
"1678",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/Post-hatch/IMG_1657 (5).JPG",53,2016-08-07 11:37:50,8,220,11,0,1,0,0,"day",NA
"1679",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/Post-hatch/IMG_3415 (2).JPG",53,2016-07-29 13:55:21,7,211,13,0,1,0,0,"day",NA
"1680",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/2016-07-10 01-34-20 AM M 02_03.JPG",53,2016-07-10 07:34:20,7,192,7,1,0,0,0,"day",NA
"1681",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/Post-hatch/IMG_4030 (3).JPG",53,2016-08-06 14:27:23,8,219,14,0,3,0,0,"day",NA
"1682",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/IMG_1717 (2).JPG",53,2016-06-24 13:38:41,6,176,13,1,0,1,1,"day",NA
"1683",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/Post-hatch/IMG_2967 (2).JPG",53,2016-07-29 11:26:14,7,211,11,1,2,0,1,"day",NA
"1684",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/Post-hatch/2016-07-18 03-48-02 PM M 03_03.JPG",53,2016-07-18 09:48:02,7,200,9,1,4,0,1,"day",NA
"1685",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/Post-hatch/IMG_1855 (5).JPG",53,2016-08-07 13:02:57,8,220,13,1,2,0,1,"day",NA
"1686",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 53/Post-hatch/IMG_0606 (5).JPG",53,2016-08-01 11:24:35,8,214,11,1,2,0,1,"day",NA
"1687",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/Post-hatch/IMG_6330 (2).JPG",58,2016-07-22 11:36:16,7,204,11,1,0,0,0,"day",NA
"1688",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/Post-hatch/IMG_6607 (7).JPG",58,2016-08-19 13:07:10,8,232,13,0,2,0,0,"day",NA
"1689",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/IMG_0239 (2).JPG",58,2016-06-15 10:34:55,6,167,10,1,0,0,0,"day",NA
"1690",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/Post-hatch/IMG_2702 (7).JPG",58,2016-07-31 14:04:24,7,213,14,1,3,0,0,"day",NA
"1691",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/Post-hatch/IMG_6949 (4).JPG",58,2016-08-03 08:40:07,8,216,8,1,2,0,0,"day",NA
"1692",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/Post-hatch/IMG_3875 (5).JPG",58,2016-08-07 11:41:42,8,220,11,1,3,1,1,"day",NA
"1693",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/Post-hatch/IMG_2925 (5).JPG",58,2016-07-26 11:12:16,7,208,11,1,3,0,1,"day",NA
"1694",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/Post-hatch/IMG_1097 (6).JPG",58,2016-07-29 07:19:48,7,211,7,1,3,0,1,"day",NA
"1695",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/2016-07-09 06-50-59 PM M 02_03.JPG",58,2016-07-09 12:50:59,7,191,12,1,0,0,1,"day",NA
"1696",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 58/IMG_0832.JPG",58,2016-06-09 13:13:42,6,161,13,1,0,1,1,"day",NA
"1697",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_1110 (3).JPG",59,2016-08-02 15:17:06,8,215,15,0,3,0,0,"day",NA
"1698",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_2093 (3).JPG",59,2016-08-04 09:08:18,8,217,9,0,2,0,0,"day",NA
"1699",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_1358 (4).JPG",59,2016-08-06 15:49:30,8,219,15,0,2,0,0,"day",NA
"1700",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_0611.JPG",59,2016-07-22 12:09:24,7,204,12,1,1,0,0,"day",NA
"1701",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_4720 (2).JPG",59,2016-08-13 11:50:00,8,226,11,0,0,0,0,"day",NA
"1702",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_3892 (2).JPG",59,2016-08-12 01:35:00,8,225,1,0,0,0,0,"night",NA
"1703",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_0933 (4).JPG",59,2016-08-06 03:48:26,8,219,3,0,2,0,0,"night",NA
"1704",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_1482 (3).JPG",59,2016-08-03 01:17:00,8,216,1,0,3,0,0,"night",NA
"1705",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_0698 (4).JPG",59,2016-08-06 01:11:50,8,219,1,0,2,0,0,"night",NA
"1706",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_3895 (2).JPG",59,2016-08-12 01:50:00,8,225,1,0,0,0,0,"night",NA
"1707",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_1425 (4).JPG",59,2016-08-06 16:39:48,8,219,16,1,1,1,1,"day",NA
"1708",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_1829 (4).JPG",59,2016-08-07 08:28:56,8,220,8,1,3,0,1,"day",NA
"1709",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_0841 (3).JPG",59,2016-08-01 16:14:22,8,214,16,1,3,1,1,"day",NA
"1710",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_2119 (4).JPG",59,2016-08-07 15:48:58,8,220,15,1,3,1,1,"day",NA
"1711",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_2140 (4).JPG",59,2016-08-07 17:15:52,8,220,17,1,2,0,1,"day",NA
"1712",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_1580 (2).JPG",59,2016-07-29 01:35:00,7,211,1,1,0,0,1,"night",NA
"1713",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_6980.JPG",59,2016-07-25 02:00:10,7,207,2,1,0,0,1,"night",NA
"1714",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_2640 (2).JPG",59,2016-08-05 03:46:46,8,218,3,1,3,0,1,"night",NA
"1715",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_0781 (2).JPG",59,2016-07-28 01:49:36,7,210,1,1,2,1,1,"night",NA
"1716",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 59/Post-hatch/IMG_1576 (2).JPG",59,2016-07-29 01:30:08,7,211,1,1,2,0,1,"night",NA
"1717",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/Post-hatch/IMG_7601 (4).JPG",63,2016-07-24 18:11:00,7,206,18,0,2,0,0,"day",NA
"1718",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/IMG_8104 (2).JPG",63,2016-06-15 15:56:41,6,167,15,1,0,0,0,"day",NA
"1719",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/Post-hatch/IMG_0953 (7).JPG",63,2016-07-30 14:16:55,7,212,14,0,2,0,0,"day",NA
"1720",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/Post-hatch/IMG_2559 (5).JPG",63,2016-07-25 13:17:23,7,207,13,0,3,0,0,"day",NA
"1721",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/IMG_5818.JPG",63,2016-06-14 16:30:55,6,166,16,1,0,0,0,"day",NA
"1722",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/Post-hatch/2016-07-18 07-01-26 PM M 02_03.JPG",63,2016-07-18 13:01:26,7,200,13,1,2,0,1,"day",NA
"1723",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/Post-hatch/IMG_2174 (8).JPG",63,2016-08-02 16:20:11,8,215,16,1,2,0,1,"day",NA
"1724",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/Post-hatch/IMG_5477 (8).JPG",63,2016-08-04 14:30:20,8,217,14,1,0,1,1,"day",NA
"1725",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/Post-hatch/2016-07-14 05-38-15 AM M 03_03.JPG",63,2016-07-14 11:38:15,7,196,11,1,1,0,1,"day",NA
"1726",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 63/Post-hatch/IMG_4678 (8).JPG",63,2016-08-03 16:18:37,8,216,16,1,2,0,1,"day",NA
"1727",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/2016-07-14 12-25-26 PM M 03_03.JPG",75,2016-07-14 18:25:26,7,196,18,1,2,0,0,"day",NA
"1728",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/IMG_1736 (3).JPG",75,2016-07-02 11:50:45,7,184,11,1,0,0,0,"day",NA
"1729",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/2016-07-19 09-43-06 AM M 02_03.JPG",75,2016-07-19 15:43:06,7,201,15,1,1,0,0,"day",NA
"1730",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/2016-07-15 04-54-54 PM M 02_03.JPG",75,2016-07-15 10:54:54,7,197,10,1,0,0,0,"day",NA
"1731",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/IMG_6419 (3).JPG",75,2016-07-08 13:50:38,7,190,13,1,0,0,0,"day",NA
"1732",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/2016-07-15 03-57-58 PM M 01_03.JPG",75,2016-07-15 09:57:58,7,197,9,1,2,0,1,"day",NA
"1733",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/2016-07-12 05-33-34 PM M 02_03.JPG",75,2016-07-12 11:33:34,7,194,11,1,3,0,1,"day",NA
"1734",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/2016-07-16 07-12-06 AM M 01_03.JPG",75,2016-07-16 13:12:06,7,198,13,1,3,0,1,"day",NA
"1735",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/IMG_1103 (4).JPG",75,2016-07-06 16:01:58,7,188,16,1,0,0,1,"day",NA
"1736",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/IMG_7376 (3).JPG",75,2016-07-09 12:20:29,7,191,12,1,2,0,1,"day",NA
"1737",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/IMG_3323 (5).JPG",77,2016-07-07 16:11:14,7,189,16,1,0,0,0,"day",NA
"1738",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/Post-hatch/2016-07-19 03-05-20 PM M 01_03.JPG",77,2016-07-19 09:05:20,7,201,9,1,2,0,0,"day",NA
"1739",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/IMG_1188 (4).JPG",77,2016-06-20 12:55:29,6,172,12,1,0,0,0,"day",NA
"1740",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/IMG_7503 (5).JPG",77,2016-07-05 07:32:09,7,187,7,1,0,0,0,"day",NA
"1741",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/IMG_7837 (5).JPG",77,2016-07-05 12:18:46,7,187,12,1,0,0,0,"day",NA
"1742",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/Post-hatch/2016-07-17 06-50-53 AM M 02_03.JPG",77,2016-07-17 12:50:53,7,199,12,1,3,1,1,"day",NA
"1743",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/IMG_2526 (4).JPG",77,2016-06-20 13:03:52,6,172,13,1,0,0,1,"day",NA
"1744",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/Post-hatch/IMG_0827 (10).JPG",77,2016-07-27 13:03:16,7,209,13,1,1,0,1,"day",NA
"1745",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/Post-hatch/2016-07-16 05-46-19 PM M 03_03.JPG",77,2016-07-16 11:46:19,7,198,11,1,1,0,2,"day",NA
"1746",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/Post-hatch/IMG_0239 (13).JPG",77,2016-08-07 11:36:13,8,220,11,1,1,1,1,"day",NA
"1747",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/IMG_4389 (6).JPG",78,2016-07-22 15:01:25,7,204,15,0,3,0,0,"day",NA
"1748",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/IMG_7324.JPG",78,2016-07-29 09:15:39,7,211,9,0,3,0,0,"day",NA
"1749",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/IMG_1525 (5).JPG",78,2016-07-24 17:20:29,7,206,17,0,3,0,0,"day",NA
"1750",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/IMG_1947 (8).JPG",78,2016-08-06 16:55:47,8,219,16,0,2,0,0,"day",NA
"1751",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/IMG_1928.JPG",78,2016-07-28 10:19:40,7,210,10,0,4,0,0,"day",NA
"1752",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/2016-07-16 06-18-45 PM M 02_03.JPG",78,2016-07-16 12:18:45,7,198,12,1,3,1,1,"day",NA
"1753",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/2016-07-18 04-39-04 PM M 02_03.JPG",78,2016-07-18 10:39:04,7,200,10,1,2,0,1,"day",NA
"1754",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/IMG_8531.JPG",78,2016-07-29 13:22:48,7,211,13,1,2,0,1,"day",NA
"1755",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/2016-07-16 04-44-16 PM M 02_03.JPG",78,2016-07-16 10:44:16,7,198,10,1,3,1,1,"day",NA
"1756",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 78/Post-hatch/2016-07-18 12-42-15 PM M 02_03.JPG",78,2016-07-18 18:42:15,7,200,18,1,3,0,1,"day",NA
"1757",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 85/Post-hatch/IMG_0743 (4).JPG",85,2016-07-10 17:53:39,7,192,17,1,0,0,0,"day",NA
"1758",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 85/IMG_2340 (2).JPG",85,2016-06-28 13:56:39,6,180,13,1,0,0,0,"day",NA
"1759",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/IMG_7122 (5).JPG",85,2016-07-29 12:54:48,7,211,12,0,2,0,0,"day",NA
"1760",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 85/Post-hatch/2016-07-14 09-07-07 AM M 03_03.JPG",85,2016-07-14 15:07:07,7,196,15,1,1,0,0,"day",NA
"1761",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/IMG_0437 (8).JPG",85,2016-07-27 14:12:55,7,209,14,0,3,0,0,"day",NA
"1762",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 28/IMG_4325.JPG",85,2016-06-10 16:32:07,6,162,16,1,0,0,1,"day",NA
"1763",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 75/Post-hatch/IMG_3106 (8).JPG",85,2016-07-28 17:14:53,7,210,17,1,3,0,1,"day",NA
"1764",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/IMG_1061.JPG",85,2016-06-10 14:01:17,6,162,14,1,0,0,1,"day",NA
"1765",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 77/IMG_7596 (2).JPG",85,2016-06-13 13:27:36,6,165,13,1,0,0,1,"day",NA
"1766",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 97/Post-hatch/IMG_1146 (4).JPG",85,2016-07-28 09:19:04,7,210,9,1,4,0,1,"day",NA
"1767",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_3486 (4).JPG",89,2016-08-08 12:46:04,8,221,12,0,2,0,0,"day",NA
"1768",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/2016-07-21 13-40-24.JPG",89,2016-07-21 09:40:24,7,203,9,1,0,0,0,"day",NA
"1769",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_5115 (4).JPG",89,2016-08-13 12:02:02,8,226,12,0,1,0,0,"day",NA
"1770",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_9008.JPG",89,2016-08-09 19:22:14,8,222,19,0,1,0,0,"day",NA
"1771",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_7682 (3).JPG",89,2016-08-14 13:37:52,8,227,13,0,2,0,0,"day",NA
"1772",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_9091 (2).JPG",89,2016-08-15 03:42:00,8,228,3,0,2,0,0,"night",NA
"1773",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/2016-07-18 07-36-48.JPG",89,2016-07-18 03:36:48,7,200,3,1,0,0,0,"night",NA
"1774",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/2016-07-20 05-04-16.JPG",89,2016-07-20 01:04:16,7,202,1,1,0,0,0,"night",NA
"1775",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/2016-07-14 05-52-42_001.JPG",89,2016-07-14 01:52:42,7,196,1,1,0,0,0,"night",NA
"1776",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_4253 (5).JPG",89,2016-08-13 02:33:48,8,226,2,0,1,0,0,"night",NA
"1777",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_0408 (7).JPG",89,2016-07-24 16:49:14,7,206,16,1,2,0,1,"day",NA
"1778",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_0421 (8).JPG",89,2016-08-11 12:11:16,8,224,12,1,1,0,1,"day",NA
"1779",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/2016-07-22 14-43-14.JPG",89,2016-07-22 10:43:14,7,204,10,1,2,0,1,"day",NA
"1780",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/2016-07-22 14-45-32.JPG",89,2016-07-22 10:45:32,7,204,10,1,2,0,1,"day",NA
"1781",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_5096 (2).JPG",89,2016-08-06 09:40:52,8,219,9,1,2,1,1,"day",NA
"1782",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/2016-07-19 07-40-54.JPG",89,2016-07-19 03:40:54,7,201,3,1,0,0,1,"night",NA
"1783",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_0990 (7).JPG",89,2016-07-28 03:55:56,7,210,3,1,1,0,1,"night",NA
"1784",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_0059 (9).JPG",89,2016-07-23 02:31:20,7,205,2,1,0,0,1,"night",NA
"1785",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_6061 (2).JPG",89,2016-08-09 01:55:42,8,222,1,1,1,0,1,"night",NA
"1786",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 89/Post-hatch/IMG_0162 (8).JPG",89,2016-07-24 03:57:14,7,206,3,1,1,0,1,"night",NA
"1787",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/IMG_5026.JPG",95,2016-06-19 18:25:58,6,171,18,1,0,0,0,"day",NA
"1788",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/Post-hatch/2016-07-16 21-59-26.JPG",95,2016-07-16 17:59:26,7,198,17,1,2,0,0,"day",NA
"1789",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/IMG_1425 (2).JPG",95,2016-07-01 12:15:38,7,183,12,1,0,0,0,"day",NA
"1790",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/IMG_0807 (3).JPG",95,2016-07-03 15:22:10,7,185,15,1,0,0,0,"day",NA
"1791",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/IMG_2143.JPG",95,2016-06-15 15:46:24,6,167,15,1,0,0,0,"day",NA
"1792",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/Post-hatch/2016-07-15 07-09-44.JPG",95,2016-07-15 03:09:44,7,197,3,1,1,0,0,"night",NA
"1793",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/IMG_2905.JPG",95,2016-06-16 03:49:44,6,168,3,1,0,0,0,"night",NA
"1794",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/Post-hatch/2016-07-13 05-37-54_001.JPG",95,2016-07-13 01:37:54,7,195,1,0,2,0,0,"night",NA
"1795",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/IMG_3517.JPG",95,2016-06-17 03:53:56,6,169,3,1,0,0,0,"night",NA
"1796",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/Post-hatch/2016-07-14 06-03-08.JPG",95,2016-07-14 02:03:08,7,196,2,1,1,0,0,"night",NA
"1797",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/IMG_5734.JPG",95,2016-06-20 09:33:50,6,172,9,1,0,0,1,"day",NA
"1798",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/Post-hatch/2016-07-16 12-47-14.JPG",95,2016-07-16 08:47:14,7,198,8,1,2,0,1,"day",NA
"1799",NA,"/media/robert/Seagate Backup Plus Drive/Reconyx_2016/Rankin 2016/Site 95/IMG_5896 (2).JPG",95,2016-07-06 12:56:22,7,188,12,1,0,0,1,"day",NA
